GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,NO,ATL,Week
2024010700,2024-01-07,1,4,24,ATL,NO,2,6,29,1,0,"(4:24) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 7-B.ROBINSON FOR 71 YARDS, TOUCHDOWN.",0,2023,71,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,636,0,0,18
2024010700,2024-01-07,1,4,13,ATL,NO,0,0,85,1,0,"6-Y.KOO EXTRA POINT IS GOOD, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,647,0,0,18
2024010700,2024-01-07,2,11,4,ATL,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1136,0,0,18
2024010700,2024-01-07,2,11,4,ATL,NO,1,10,25,0,0,(11:04) (SHOTGUN) 84-C.PATTERSON LEFT TACKLE TO ATL 29 FOR 4 YARDS (94-C.JORDAN; 20-P.WERNER).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,1136,0,0,18
2024010700,2024-01-07,2,10,25,ATL,NO,2,6,29,0,0,"(10:25) (SHOTGUN) 7-B.ROBINSON RIGHT TACKLE TO ATL 34 FOR 5 YARDS (93-N.SHEPHERD; 0-U.AMADI). PENALTY ON ATL-85-M.PRUITT, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT ATL 29 - NO PLAY.",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT TACKLE,29,OWN,1,ATL,1,OFFENSIVE HOLDING,10,1175,0,0,18
2024010700,2024-01-07,2,10,5,ATL,NO,2,16,19,0,0,(10:05) (SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 7-B.ROBINSON TO ATL 24 FOR 5 YARDS (29-P.ADEBO).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,1195,0,0,18
2024010700,2024-01-07,2,9,31,ATL,NO,3,11,24,0,0,(9:31) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 81-J.SMITH TO ATL 30 FOR 6 YARDS (0-U.AMADI; 24-J.ABRAM).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OWN,0,,0,,0,1229,0,0,18
2024010700,2024-01-07,2,8,49,ATL,NO,4,5,30,0,0,"(8:49) 13-B.PINION PUNTS 49 YARDS TO NO 21, CENTER-49-L.MCCULLOUGH, FAIR CATCH BY 22-R.SHAHEED.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1271,0,0,18
2024010700,2024-01-07,2,4,35,ATL,NO,1,10,7,0,0,(4:35) 25-T.ALLGEIER RIGHT TACKLE TO ATL 8 FOR 1 YARD (20-P.WERNER).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,7,OWN,0,,0,,0,1525,0,0,18
2024010700,2024-01-07,2,3,57,ATL,NO,2,9,8,0,0,(3:57) (SHOTGUN) 9-D.RIDDER RIGHT END TO ATL 8 FOR NO GAIN (24-J.ABRAM).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,8,OWN,0,,0,,0,1563,0,0,18
2024010700,2024-01-07,2,3,14,ATL,NO,3,9,8,0,0,(3:14) (SHOTGUN) 7-B.ROBINSON LEFT END TO ATL 11 FOR 3 YARDS (32-T.MATHIEU; 24-J.ABRAM).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,8,OWN,0,,0,,0,1606,0,0,18
2024010700,2024-01-07,2,2,34,ATL,NO,4,6,11,0,0,"(2:34) 13-B.PINION PUNTS 27 YARDS TO ATL 38, CENTER-49-L.MCCULLOUGH, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,11,OWN,0,,0,,0,1646,0,0,18
2024010700,2024-01-07,2,0,56,ATL,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1744,0,0,18
2024010700,2024-01-07,2,0,56,ATL,NO,1,10,25,0,0,(:56) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT MIDDLE TO 15-V.JEFFERSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1744,0,0,18
2024010700,2024-01-07,2,0,52,ATL,NO,2,10,25,1,0,(:52) (SHOTGUN) 9-D.RIDDER PASS DEEP RIGHT TO 8-K.PITTS RAN OB AT ATL 44 FOR 19 YARDS.,0,2023,19,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1748,0,0,18
2024010700,2024-01-07,2,0,46,ATL,NO,1,10,44,0,0,"(:46) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 7-B.ROBINSON RAN OB AT NO 48 FOR 8 YARDS (56-D.DAVIS).",0,2023,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,1754,0,0,18
2024010700,2024-01-07,2,0,42,ATL,NO,2,2,52,0,0,"(:42) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS INCOMPLETE DEEP LEFT TO 5-D.LONDON.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,1758,0,0,18
2024010700,2024-01-07,2,0,37,ATL,NO,0,0,100,1,0,TIMEOUT #2 BY NO AT 00:37.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1763,0,0,18
2024010700,2024-01-07,2,0,37,ATL,NO,3,2,52,1,0,(:37) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 85-M.PRUITT RAN OB AT NO 31 FOR 17 YARDS (0-U.AMADI).,0,2023,17,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,1763,0,0,18
2024010700,2024-01-07,2,0,31,ATL,NO,1,10,69,0,0,"(:31) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 7-B.ROBINSON PUSHED OB AT NO 27 FOR 4 YARDS (27-I.YIADOM).",0,2023,4,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,1769,0,0,18
2024010700,2024-01-07,2,0,26,ATL,NO,2,6,73,1,0,"(:26) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 15-V.JEFFERSON TO NO 20 FOR 7 YARDS (29-P.ADEBO).",0,2023,7,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,1774,0,0,18
2024010700,2024-01-07,2,0,24,ATL,NO,0,0,100,1,0,TIMEOUT #2 BY ATL AT 00:24.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1776,0,0,18
2024010700,2024-01-07,2,0,24,ATL,NO,1,10,80,0,0,(:24) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 7-B.ROBINSON PUSHED OB AT NO 18 FOR 2 YARDS (0-U.AMADI) [98-P.TURNER].,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OPP,0,,0,,0,1776,0,0,18
2024010700,2024-01-07,2,0,19,ATL,NO,2,8,82,0,0,"(:19) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 15-V.JEFFERSON TO NO 12 FOR 6 YARDS (29-P.ADEBO).",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,18,OPP,0,,0,,0,1781,0,0,18
2024010700,2024-01-07,2,0,3,ATL,NO,0,0,100,1,0,TIMEOUT #3 BY ATL AT 00:03.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1797,0,0,18
2024010700,2024-01-07,2,0,3,ATL,NO,3,2,88,0,0,"(:03) 6-Y.KOO 30 YARD FIELD GOAL IS GOOD, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,1797,0,0,18
2024010700,2024-01-07,3,15,0,ATL,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0,18
2024010700,2024-01-07,3,15,0,ATL,NO,1,10,25,0,0,(15:00) 9-D.RIDDER PASS SHORT LEFT TO 25-T.ALLGEIER TO ATL 24 FOR -1 YARDS (56-D.DAVIS).,0,2023,-1,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1800,0,0,18
2024010700,2024-01-07,3,14,20,ATL,NO,2,11,24,0,0,(14:20) (SHOTGUN) 7-B.ROBINSON RIGHT END PUSHED OB AT ATL 27 FOR 3 YARDS (29-P.ADEBO).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,24,OWN,0,,0,,0,1840,0,0,18
2024010700,2024-01-07,3,13,45,ATL,NO,3,8,27,1,0,(13:45) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT INTENDED FOR 8-K.PITTS INTERCEPTED BY 1-A.TAYLOR AT ATL 41. 1-A.TAYLOR TO ATL 25 FOR 16 YARDS (9-D.RIDDER).,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,1,0,0,0,0,,27,OWN,0,,0,,0,1875,0,0,18
2024010700,2024-01-07,3,13,1,ATL,NO,1,10,25,0,0,(13:01) 7-B.ROBINSON RIGHT TACKLE TO ATL 28 FOR 3 YARDS (94-C.JORDAN; 99-K.SAUNDERS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,1919,0,0,18
2024010700,2024-01-07,3,13,1,ATL,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1919,0,0,18
2024010700,2024-01-07,3,12,22,ATL,NO,2,7,28,0,0,(12:22) 84-C.PATTERSON RIGHT END TO ATL 34 FOR 6 YARDS (99-K.SAUNDERS; 29-P.ADEBO).,0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,28,OWN,0,,0,,0,1958,0,0,18
2024010700,2024-01-07,3,11,48,ATL,NO,3,1,34,0,0,(11:48) 9-D.RIDDER PASS INCOMPLETE DEEP MIDDLE TO 5-D.LONDON (29-P.ADEBO).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,1992,0,0,18
2024010700,2024-01-07,3,11,43,ATL,NO,4,1,34,0,0,"(11:43) 13-B.PINION PUNTS 66 YARDS TO END ZONE, CENTER-49-L.MCCULLOUGH, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,1997,0,0,18
2024010700,2024-01-07,3,8,54,ATL,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2166,0,0,18
2024010700,2024-01-07,3,8,54,ATL,NO,1,10,25,0,0,(8:54) 9-D.RIDDER PASS SHORT LEFT TO 5-D.LONDON TO ATL 34 FOR 9 YARDS (0-U.AMADI; 20-P.WERNER).,0,2023,9,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2166,0,0,18
2024010700,2024-01-07,3,8,15,ATL,NO,2,1,34,1,0,(8:15) 25-T.ALLGEIER RIGHT GUARD TO ATL 42 FOR 8 YARDS (0-U.AMADI; 56-D.DAVIS).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,34,OWN,0,,0,,0,2205,0,0,18
2024010700,2024-01-07,3,7,39,ATL,NO,1,10,42,0,0,(7:39) (SHOTGUN) 7-B.ROBINSON RIGHT END TO ATL 43 FOR 1 YARD (93-N.SHEPHERD).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,42,OWN,0,,0,,0,2241,0,0,18
2024010700,2024-01-07,3,7,4,ATL,NO,2,9,43,0,0,(7:04) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT LEFT TO 5-D.LONDON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,2276,0,0,18
2024010700,2024-01-07,3,7,1,ATL,NO,3,9,43,1,0,(7:01) (SHOTGUN) 9-D.RIDDER PASS DEEP LEFT TO 5-D.LONDON RAN OB AT NO 36 FOR 21 YARDS [96-C.GRANDERSON].,0,2023,21,SHOTGUN,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,2279,0,0,18
2024010700,2024-01-07,3,6,26,ATL,NO,1,10,64,0,0,(6:26) (SHOTGUN) 7-B.ROBINSON LEFT END PUSHED OB AT NO 35 FOR 1 YARD (56-D.DAVIS; 24-J.ABRAM).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,36,OPP,0,,0,,0,2314,0,0,18
2024010700,2024-01-07,3,5,56,ATL,NO,2,9,65,0,0,(5:56) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 81-J.SMITH TO NO 27 FOR 8 YARDS (99-K.SAUNDERS; 32-T.MATHIEU).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2344,0,0,18
2024010700,2024-01-07,3,5,16,ATL,NO,3,1,73,1,0,(5:16) (SHOTGUN) 7-B.ROBINSON RIGHT END PUSHED OB AT NO 23 FOR 4 YARDS (32-T.MATHIEU).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,27,OPP,0,,0,,0,2384,0,0,18
2024010700,2024-01-07,3,4,35,ATL,NO,1,10,77,0,0,(4:35) 9-D.RIDDER PASS SHORT LEFT TO 25-T.ALLGEIER PUSHED OB AT NO 17 FOR 6 YARDS (1-A.TAYLOR).,0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,2425,0,0,18
2024010700,2024-01-07,3,3,59,ATL,NO,2,4,83,1,0,"(3:59) (SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 7-B.ROBINSON TO NO 10 FOR 7 YARDS (94-C.JORDAN, 24-J.ABRAM).",0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,17,OPP,0,,0,,0,2461,0,0,18
2024010700,2024-01-07,3,3,16,ATL,NO,1,10,90,0,0,(3:16) (SHOTGUN) 84-C.PATTERSON RIGHT END PUSHED OB AT NO 3 FOR 7 YARDS (96-C.GRANDERSON).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,10,OPP,0,,0,,0,2504,0,0,18
2024010700,2024-01-07,3,2,36,ATL,NO,2,3,97,0,0,(2:36) (SHOTGUN) 9-D.RIDDER PASS SHORT MIDDLE TO 5-D.LONDON TO NO 1 FOR 2 YARDS (20-P.WERNER).,0,2023,2,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,3,OPP,0,,0,,0,2544,0,0,18
2024010700,2024-01-07,3,1,54,ATL,NO,3,1,99,0,0,(1:54) (SHOTGUN) 84-C.PATTERSON LEFT GUARD TO NO 2 FOR -1 YARDS (96-C.GRANDERSON).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,1,OPP,0,,0,,0,2586,0,0,18
2024010700,2024-01-07,3,1,17,ATL,NO,4,2,98,0,0,(1:17) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT LEFT TO 7-B.ROBINSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,2,OPP,0,,0,,0,2623,0,0,18
2024010700,2024-01-07,4,9,57,ATL,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3003,0,0,18
2024010700,2024-01-07,4,9,57,ATL,NO,1,10,25,0,0,(9:57) (SHOTGUN) 9-D.RIDDER PASS SHORT RIGHT TO 8-K.PITTS TO ATL 33 FOR 8 YARDS (56-D.DAVIS).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3003,0,0,18
2024010700,2024-01-07,4,9,31,ATL,NO,2,2,33,0,0,"(9:31) (NO HUDDLE, SHOTGUN) 7-B.ROBINSON LEFT TACKLE TO NO 43 FOR 24 YARDS (24-J.ABRAM). PENALTY ON ATL-63-C.LINDSTROM, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT ATL 35.",0,2023,24,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,LEFT TACKLE,33,OWN,1,ATL,0,OFFENSIVE HOLDING,10,3029,0,0,18
2024010700,2024-01-07,4,9,12,ATL,NO,2,10,25,0,0,"(9:12) (SHOTGUN) 9-D.RIDDER FUMBLES (ABORTED) AT ATL 16, TOUCHED AT ATL 13, RECOVERED BY NO-98-P.TURNER AT ATL 10. 98-P.TURNER TO ATL 10 FOR NO GAIN (65-M.BERGERON).",0,2023,0,SHOTGUN,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,25,OWN,0,,0,,0,3048,0,0,18
2024010700,2024-01-07,4,9,2,ATL,NO,1,10,25,0,0,(9:02) (SHOTGUN) 84-C.PATTERSON RIGHT TACKLE TO ATL 29 FOR 4 YARDS (96-C.GRANDERSON; 56-D.DAVIS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,3058,0,0,18
2024010700,2024-01-07,4,9,2,ATL,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3058,0,0,18
2024010700,2024-01-07,4,8,23,ATL,NO,2,6,29,0,0,(8:23) (SHOTGUN) 9-D.RIDDER PASS INCOMPLETE DEEP LEFT TO 5-D.LONDON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,3097,0,0,18
2024010700,2024-01-07,4,8,18,ATL,NO,3,6,29,0,0,"(8:18) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS INCOMPLETE SHORT LEFT TO 5-D.LONDON.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,3102,0,0,18
2024010700,2024-01-07,4,8,13,ATL,NO,4,6,29,0,0,"(8:13) 13-B.PINION PUNTS 61 YARDS TO NO 10, CENTER-49-L.MCCULLOUGH. 22-R.SHAHEED TO NO 19 FOR 9 YARDS (51-D.MALONE).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,29,OWN,0,,0,,0,3107,0,0,18
2024010700,2024-01-07,4,6,30,ATL,NO,1,10,32,0,0,(6:30) NEW QUARTERBACK FOR ATL IS 11-L.WOODSIDE. (SHOTGUN) 11-L.WOODSIDE SACKED AT ATL 25 FOR -7 YARDS (93-N.SHEPHERD).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,3210,0,0,18
2024010700,2024-01-07,4,5,55,ATL,NO,2,22,20,0,0,(5:55) (SHOTGUN) 7-B.ROBINSON RIGHT TACKLE TO ATL 21 FOR 1 YARD (93-N.SHEPHERD).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,20,OWN,0,,0,,0,3245,0,0,18
2024010700,2024-01-07,4,5,55,ATL,NO,2,17,25,0,0,"(5:55) (NO HUDDLE, SHOTGUN) PENALTY ON ATL-70-J.MATTHEWS, FALSE START, 5 YARDS, ENFORCED AT ATL 25 - NO PLAY.",0,2023,0,NO HUDDLE SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OWN,1,ATL,1,FALSE START,5,3245,0,0,18
