GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,GB,PIT
2023111205,2023-11-12,1,10,5,PIT,GB,1,4,96,1,0,"(10:05) (SHOTGUN) 22-N.HARRIS UP THE MIDDLE FOR 4 YARDS, TOUCHDOWN.",0,2023,4,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,CENTER,4,OPP,0,,0,,0,10,295,0,0
2023111205,2023-11-12,1,10,1,PIT,GB,0,0,85,1,0,"9-C.BOSWELL EXTRA POINT IS GOOD, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,10,299,0,0
2023111205,2023-11-12,1,10,1,PIT,GB,0,0,100,1,0,TIMEOUT AT 10:01.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,299,0,0
2023111205,2023-11-12,1,10,1,GB,PIT,0,0,65,1,0,9-C.BOSWELL KICKS 70 YARDS FROM PIT 35 TO GB -5. 25-K.NIXON TO GB 31 FOR 36 YARDS (42-J.PIERRE).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,10,299,0,0
2023111205,2023-11-12,1,9,55,GB,PIT,1,10,31,0,0,(9:55) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 9-C.WATSON RAN OB AT GB 40 FOR 9 YARDS.,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,31,OWN,0,,0,,0,10,305,0,0
2023111205,2023-11-12,1,9,27,GB,PIT,2,1,40,0,0,(9:27) (SHOTGUN) 33-A.JONES LEFT TACKLE TO GB 38 FOR -2 YARDS (50-E.ROBERTS).,0,2023,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,40,OWN,0,,0,,0,10,333,0,0
2023111205,2023-11-12,1,8,44,GB,PIT,3,3,38,1,0,(8:44) (SHOTGUN) 10-J.LOVE PASS SHORT MIDDLE TO 9-C.WATSON TO PIT 48 FOR 14 YARDS (24-J.PORTER).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OWN,0,,0,,0,10,376,0,0
2023111205,2023-11-12,1,8,9,GB,PIT,1,10,52,0,0,(8:09) (SHOTGUN) 28-A.DILLON LEFT TACKLE TO PIT 45 FOR 3 YARDS (90-T.WATT).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,48,OPP,0,,0,,0,10,411,0,0
2023111205,2023-11-12,1,7,34,GB,PIT,2,7,55,1,0,(7:34) 10-J.LOVE PASS DEEP MIDDLE TO 13-D.WICKS TO PIT 22 FOR 23 YARDS (31-K.NEAL).,0,2023,23,UNDER CENTER,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,10,446,0,0
2023111205,2023-11-12,1,6,54,GB,PIT,1,10,78,0,0,(6:54) (SHOTGUN) 10-J.LOVE PASS SHORT LEFT TO 85-T.KRAFT TO PIT 16 FOR 6 YARDS (90-T.WATT).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,10,486,0,0
2023111205,2023-11-12,1,6,19,GB,PIT,2,4,84,1,0,"(6:19) 28-A.DILLON LEFT TACKLE TO PIT 11 FOR 5 YARDS (23-D.KAZEE, 31-K.NEAL).",0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,16,OPP,0,,0,,0,10,521,0,0
2023111205,2023-11-12,1,5,34,GB,PIT,1,10,89,0,0,(5:34) (SHOTGUN) 28-A.DILLON LEFT GUARD TO PIT 8 FOR 3 YARDS (95-K.BENTON).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,11,OPP,0,,0,,0,10,566,0,0
2023111205,2023-11-12,1,4,52,GB,PIT,2,7,92,0,0,(4:52) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT RIGHT TO 9-C.WATSON [95-K.BENTON]. PIT-54-K.ALEXANDER WAS INJURED DURING THE PLAY.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,10,608,0,0
2023111205,2023-11-12,1,4,47,GB,PIT,0,0,100,1,0,TIMEOUT AT 04:47.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,613,0,0
2023111205,2023-11-12,1,4,47,GB,PIT,3,7,92,1,0,"(4:47) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 87-R.DOUBS FOR 8 YARDS, TOUCHDOWN [90-T.WATT].",0,2023,8,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,10,613,0,0
2023111205,2023-11-12,1,4,42,PIT,GB,0,0,100,1,0,TIMEOUT AT 04:42.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,618,0,0
2023111205,2023-11-12,1,4,42,PIT,GB,0,0,65,1,0,"17-A.CARLSON KICKS 60 YARDS FROM GB 35 TO PIT 5, OUT OF BOUNDS.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,10,618,0,0
2023111205,2023-11-12,1,4,42,PIT,GB,1,10,40,0,0,(4:42) 8-K.PICKETT PASS SHORT RIGHT TO 80-D.WASHINGTON PUSHED OB AT PIT 46 FOR 6 YARDS (58-I.MCDUFFIE).,0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,10,618,0,0
2023111205,2023-11-12,1,4,42,GB,PIT,0,0,85,1,0,"17-A.CARLSON EXTRA POINT IS GOOD, CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,10,618,0,0
2023111205,2023-11-12,1,4,5,PIT,GB,2,4,46,0,0,(4:05) 30-J.WARREN RIGHT TACKLE TO PIT 49 FOR 3 YARDS (20-R.FORD; 93-T.SLATON).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,46,OWN,0,,0,,0,10,655,0,0
2023111205,2023-11-12,1,3,30,PIT,GB,3,1,49,1,0,(3:30) 8-K.PICKETT UP THE MIDDLE TO 50 FOR 1 YARD (95-D.WYATT; 59-D.CAMPBELL).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,49,OWN,0,,0,,0,10,690,0,0
2023111205,2023-11-12,1,2,40,PIT,GB,1,10,100,0,0,(2:40) 30-J.WARREN RIGHT TACKLE TO GB 41 FOR 9 YARDS (59-D.CAMPBELL).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,0,OPP,0,,0,,0,10,740,0,0
2023111205,2023-11-12,1,2,0,PIT,GB,2,1,59,0,0,"(2:00) 8-K.PICKETT PASS SHORT RIGHT INTENDED FOR 18-D.JOHNSON INTERCEPTED BY 25-K.NIXON (25-K.NIXON) AT GB 30. 25-K.NIXON RAN OB AT GB 30 FOR NO GAIN. THE REPLAY OFFICIAL REVIEWED THE INTERCEPTION RULING, AND THE PLAY WAS REVERSED. 8-K.PICKETT PASS INCOMPLETE SHORT RIGHT TO 18-D.JOHNSON (25-K.NIXON).",0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,1,0,0,0,0,,41,OPP,0,,0,,0,10,780,0,0
2023111205,2023-11-12,1,1,55,PIT,GB,0,0,100,1,0,TIMEOUT AT 01:55.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,785,0,0
2023111205,2023-11-12,1,1,55,PIT,GB,3,1,59,1,0,(1:55) 22-N.HARRIS LEFT TACKLE TO GB 30 FOR 11 YARDS (35-C.BALLENTINE; 59-D.CAMPBELL).,0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,41,OPP,0,,0,,0,10,785,0,0
2023111205,2023-11-12,1,1,21,PIT,GB,1,10,70,0,0,(1:21) 8-K.PICKETT PASS SHORT LEFT TO 19-C.AUSTIN TO GB 27 FOR 3 YARDS (91-P.SMITH).,0,2023,3,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,10,819,0,0
2023111205,2023-11-12,1,0,54,PIT,GB,2,7,73,0,0,"(:54) (NO HUDDLE, SHOTGUN) 22-N.HARRIS UP THE MIDDLE TO GB 23 FOR 4 YARDS (25-K.NIXON).",0,2023,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,27,OPP,0,,0,,0,10,846,0,0
2023111205,2023-11-12,1,0,16,PIT,GB,3,3,77,1,0,(:16) (SHOTGUN) 8-K.PICKETT PASS SHORT RIGHT TO 30-J.WARREN TO GB 20 FOR 3 YARDS (58-I.MCDUFFIE).,0,2023,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,10,884,0,0
2023111205,2023-11-12,1,0,0,PIT,GB,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,900,0,0
2023111205,2023-11-12,2,15,0,PIT,GB,1,10,80,0,0,(15:00) (SHOTGUN) 30-J.WARREN UP THE MIDDLE TO GB 21 FOR -1 YARDS (90-L.VAN NESS).,0,2023,-1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,20,OPP,0,,0,,0,10,900,0,0
2023111205,2023-11-12,2,14,24,PIT,GB,2,11,79,0,0,"(14:24) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE DEEP LEFT TO 18-D.JOHNSON. PENALTY ON GB-25-K.NIXON, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT GB 21 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,21,OPP,1,GB,1,DEFENSIVE HOLDING,5,10,936,0,0
2023111205,2023-11-12,2,14,17,PIT,GB,1,10,84,1,0,"(14:17) (SHOTGUN) 30-J.WARREN RIGHT GUARD FOR 16 YARDS, TOUCHDOWN.",0,2023,16,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT GUARD,16,OPP,0,,0,,0,10,943,0,0
2023111205,2023-11-12,2,14,12,GB,PIT,0,0,65,1,0,9-C.BOSWELL KICKS 56 YARDS FROM PIT 35 TO GB 9. 25-K.NIXON TO GB 23 FOR 14 YARDS (87-R.WILLIAMS).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,10,948,0,0
2023111205,2023-11-12,2,14,12,PIT,GB,0,0,100,1,0,TIMEOUT AT 14:12.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,948,0,0
2023111205,2023-11-12,2,14,12,PIT,GB,0,0,85,1,0,"9-C.BOSWELL EXTRA POINT IS GOOD, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,10,948,0,0
2023111205,2023-11-12,2,14,7,GB,PIT,1,10,23,0,0,"(14:07) 33-A.JONES LEFT END TO GB 25 FOR 2 YARDS (90-T.WATT, 50-E.ROBERTS).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,23,OWN,0,,0,,0,10,953,0,0
2023111205,2023-11-12,2,13,27,GB,PIT,2,8,25,0,0,(13:27) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT MIDDLE TO 85-T.KRAFT (95-K.BENTON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,10,993,0,0
2023111205,2023-11-12,2,13,22,GB,PIT,3,8,25,0,0,(13:22) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT RIGHT TO 9-C.WATSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,10,998,0,0
2023111205,2023-11-12,2,13,18,GB,PIT,4,8,25,0,0,"(13:18) 19-D.WHELAN PUNTS 43 YARDS TO PIT 32, CENTER-42-M.ORZECH. 19-C.AUSTIN PUSHED OB AT PIT 46 FOR 14 YARDS (81-J.DEGUARA).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,10,1002,0,0
2023111205,2023-11-12,2,13,6,PIT,GB,0,0,100,1,0,TIMEOUT AT 13:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1014,0,0
2023111205,2023-11-12,2,13,6,PIT,GB,1,10,46,0,0,"(13:06) (SHOTGUN) 8-K.PICKETT SACKED AT PIT 41 FOR -5 YARDS (93-T.SLATON). PENALTY ON GB-34-J.OWENS, ILLEGAL CONTACT, 5 YARDS, ENFORCED AT PIT 46 - NO PLAY.",0,2023,-5,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,46,OWN,1,GB,1,ILLEGAL CONTACT,5,10,1014,0,0
2023111205,2023-11-12,2,12,41,PIT,GB,1,10,51,0,0,(12:41) (SHOTGUN) 8-K.PICKETT SCRAMBLES LEFT END PUSHED OB AT GB 45 FOR 4 YARDS (20-R.FORD).,0,2023,4,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,10,1039,0,0
2023111205,2023-11-12,2,11,59,PIT,GB,2,6,55,0,0,(11:59) 22-N.HARRIS RIGHT TACKLE TO GB 40 FOR 5 YARDS (20-R.FORD).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,45,OPP,0,,0,,0,10,1081,0,0
2023111205,2023-11-12,2,11,34,PIT,GB,3,1,60,0,0,(11:34) (NO HUDDLE) 8-K.PICKETT UP THE MIDDLE TO GB 40 FOR NO GAIN (58-I.MCDUFFIE; 91-P.SMITH).,0,2023,0,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,40,OPP,0,,0,,0,10,1106,0,0
2023111205,2023-11-12,2,10,50,PIT,GB,4,1,60,1,0,(10:50) 30-J.WARREN LEFT END TO GB 32 FOR 8 YARDS (58-I.MCDUFFIE).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,40,OPP,0,,0,,0,10,1150,0,0
2023111205,2023-11-12,2,10,7,PIT,GB,1,10,68,0,0,(10:07) (SHOTGUN) 8-K.PICKETT SACKED AT GB 39 FOR -7 YARDS (91-P.SMITH).,0,2023,-7,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,10,1193,0,0
2023111205,2023-11-12,2,9,24,PIT,GB,2,17,61,0,0,(9:24) (SHOTGUN) 22-N.HARRIS LEFT GUARD TO GB 36 FOR 3 YARDS (93-T.SLATON; 52-R.GARY).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,39,OPP,0,,0,,0,10,1236,0,0
2023111205,2023-11-12,2,8,43,PIT,GB,3,14,64,0,0,(8:43) (SHOTGUN) 8-K.PICKETT PASS SHORT RIGHT TO 83-CO.HEYWARD TO GB 24 FOR 12 YARDS (34-J.OWENS).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,10,1277,0,0
2023111205,2023-11-12,2,8,12,PIT,GB,0,0,100,1,0,TIMEOUT #1 BY PIT AT 08:12.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1308,0,0
2023111205,2023-11-12,2,8,12,PIT,GB,4,2,76,0,0,"(8:12) 9-C.BOSWELL 42 YARD FIELD GOAL IS GOOD, CENTER-46-C.KUNTZ, HOLDER-6-P.HARVIN.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,10,1308,0,0
2023111205,2023-11-12,2,8,8,PIT,GB,0,0,100,1,0,TIMEOUT AT 08:08.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1312,0,0
2023111205,2023-11-12,2,8,8,GB,PIT,0,0,65,1,0,9-C.BOSWELL KICKS 63 YARDS FROM PIT 35 TO GB 2. 25-K.NIXON TO GB 13 FOR 11 YARDS (49-T.CARPENTER; 13-M.BOYKIN).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,10,1312,0,0
2023111205,2023-11-12,2,8,2,GB,PIT,1,10,13,0,0,"(8:02) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT RIGHT TO 9-C.WATSON. PENALTY ON PIT-24-J.PORTER, DEFENSIVE PASS INTERFERENCE, 7 YARDS, ENFORCED AT GB 13 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,13,OWN,1,PIT,1,DEFENSIVE PASS INTERFERENCE,7,10,1318,0,0
2023111205,2023-11-12,2,7,59,GB,PIT,1,10,20,0,0,(7:59) (SHOTGUN) 10-J.LOVE SCRAMBLES RIGHT END TO GB 23 FOR 3 YARDS (90-T.WATT).,0,2023,3,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,10,1321,0,0
2023111205,2023-11-12,2,7,15,GB,PIT,2,7,23,0,0,"(7:15) 33-A.JONES LEFT GUARD TO GB 29 FOR 6 YARDS (95-K.BENTON, 23-D.KAZEE).",0,2023,6,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,23,OWN,0,,0,,0,10,1365,0,0
2023111205,2023-11-12,2,6,34,GB,PIT,3,1,29,1,0,(6:34) (SHOTGUN) 33-A.JONES LEFT END TO GB 31 FOR 2 YARDS (93-M.ROBINSON).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,29,OWN,0,,0,,0,10,1406,0,0
2023111205,2023-11-12,2,5,54,GB,PIT,1,10,31,1,0,(5:54) (SHOTGUN) 28-A.DILLON LEFT GUARD TO PIT 29 FOR 40 YARDS (31-K.NEAL).,0,2023,40,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,31,OWN,0,,0,,0,10,1446,0,0
2023111205,2023-11-12,2,5,10,GB,PIT,1,10,71,0,0,(5:10) 10-J.LOVE SACKED AT PIT 35 FOR -6 YARDS (90-T.WATT).,0,2023,-6,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,10,1490,0,0
2023111205,2023-11-12,2,4,27,GB,PIT,2,16,65,0,0,(4:27) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT RIGHT TO 13-D.WICKS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,10,1533,0,0
2023111205,2023-11-12,2,4,21,GB,PIT,3,16,65,1,0,"(4:21) (SHOTGUN) 10-J.LOVE PASS DEEP LEFT TO 11-J.REED FOR 35 YARDS, TOUCHDOWN.",0,2023,35,SHOTGUN,PASS,0,1,0,1,DEEP LEFT,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,10,1539,0,0
2023111205,2023-11-12,2,4,14,GB,PIT,0,0,85,1,0,"17-A.CARLSON EXTRA POINT IS BLOCKED (20-P.PETERSON), CENTER-42-M.ORZECH, HOLDER-19-D.WHELAN.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,10,1546,0,0
2023111205,2023-11-12,2,4,14,PIT,GB,0,0,100,1,0,TIMEOUT AT 04:14.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1546,0,0
2023111205,2023-11-12,2,4,14,PIT,GB,0,0,65,1,0,"17-A.CARLSON KICKS 66 YARDS FROM GB 35 TO PIT -1. 26-A.MCFARLAND MUFFS CATCH, AND RECOVERS AT PIT 2. 26-A.MCFARLAND TO PIT 15 FOR 13 YARDS (38-I.GAINES).",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,10,1546,0,0
2023111205,2023-11-12,2,4,9,PIT,GB,1,10,15,0,0,(4:09) 22-N.HARRIS LEFT TACKLE TO PIT 16 FOR 1 YARD (35-C.BALLENTINE; 52-R.GARY).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,15,OWN,0,,0,,0,10,1551,0,0
2023111205,2023-11-12,2,3,34,PIT,GB,2,9,16,0,0,"(3:34) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT RIGHT TO 30-J.WARREN. GREEN BAY CHALLENGED THE FORWARD PASS RULING, AND THE PLAY WAS UPHELD. THE RULING ON THE FIELD STANDS. (TIMEOUT #1.)",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,1,0,,0,0,0,0,0,,16,OWN,0,,0,,0,10,1586,0,0
2023111205,2023-11-12,2,3,30,PIT,GB,3,9,16,0,0,(3:30) (SHOTGUN) 8-K.PICKETT PASS INCOMPLETE SHORT RIGHT TO 83-CO.HEYWARD (34-J.OWENS).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,10,1590,0,0
