GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,HOU,NO
2023101505,2023-10-15,1,10,42,NO,HOU,1,10,35,0,0,(10:42) 41-A.KAMARA LEFT END TO NO 32 FOR -3 YARDS (53-B.CASHMAN).,0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,35,OWN,0,,0,,0,6,258,0,0
2023101505,2023-10-15,1,10,7,NO,HOU,2,13,32,1,0,(10:07) 4-D.CARR PASS SHORT RIGHT TO 25-K.MILLER PUSHED OB AT NO 45 FOR 13 YARDS (48-C.HARRIS).,0,2023,13,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,6,293,0,0
2023101505,2023-10-15,1,9,24,NO,HOU,1,10,45,0,0,(9:24) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 87-F.MOREAU TO NO 49 FOR 4 YARDS (53-B.CASHMAN) [51-W.ANDERSON].,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,45,OWN,0,,0,,0,6,336,0,0
2023101505,2023-10-15,1,8,51,NO,HOU,2,6,49,1,0,(8:51) 41-A.KAMARA LEFT TACKLE TO HOU 38 FOR 13 YARDS (5-J.PITRE).,0,2023,13,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,49,OWN,0,,0,,0,6,369,0,0
2023101505,2023-10-15,1,8,15,NO,HOU,1,10,62,0,0,(8:15) (SHOTGUN) 25-K.MILLER RIGHT END TO HOU 42 FOR -4 YARDS (93-K.HINISH).,0,2023,-4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,38,OPP,0,,0,,0,6,405,0,0
2023101505,2023-10-15,1,7,37,NO,HOU,2,14,58,0,0,(7:37) 4-D.CARR PASS INCOMPLETE DEEP RIGHT TO 12-C.OLAVE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,6,443,0,0
2023101505,2023-10-15,1,7,31,NO,HOU,3,14,58,0,0,"(7:31) (SHOTGUN) 4-D.CARR PASS SHORT LEFT TO 7-T.HILL TO HOU 34 FOR 8 YARDS (39-H.TO'OTO'O, 1-J.WARD).",0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,6,449,0,0
2023101505,2023-10-15,1,6,45,NO,HOU,4,6,66,0,0,"(6:45) 19-B.GRUPE 52 YARD FIELD GOAL IS NO GOOD, WIDE RIGHT, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,6,495,0,0
2023101505,2023-10-15,1,6,40,HOU,NO,1,10,42,0,0,(6:40) (SHOTGUN) 26-D.SINGLETARY LEFT GUARD TO HOU 44 FOR 2 YARDS (99-K.SAUNDERS).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,42,OWN,0,,0,,0,6,500,0,0
2023101505,2023-10-15,1,6,40,HOU,NO,0,0,100,1,0,TIMEOUT AT 06:40.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,500,0,0
2023101505,2023-10-15,1,6,5,HOU,NO,2,8,44,1,0,"(6:05) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT INTENDED FOR 86-D.SCHULTZ INTERCEPTED BY 53-Z.BAUN AT NO 45. 53-Z.BAUN TO HOU 45 FOR 10 YARDS (12-N.COLLINS). FUMBLES (12-N.COLLINS), RECOVERED BY HOU-71-T.HOWARD AT HOU 41.",0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,1,1,0,0,0,,44,OWN,0,,0,,0,6,535,0,0
2023101505,2023-10-15,1,5,56,HOU,NO,1,10,41,0,0,(5:56) 26-D.SINGLETARY LEFT TACKLE TO HOU 45 FOR 4 YARDS (56-D.DAVIS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,41,OWN,0,,0,,0,6,544,0,0
2023101505,2023-10-15,1,5,20,HOU,NO,2,6,45,1,0,(5:20) 26-D.SINGLETARY LEFT END PUSHED OB AT NO 38 FOR 17 YARDS (32-T.MATHIEU).,0,2023,17,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,45,OWN,0,,0,,0,6,580,0,0
2023101505,2023-10-15,1,4,44,HOU,NO,1,10,62,0,0,(4:44) 7-C.STROUD PASS INCOMPLETE SHORT MIDDLE TO 26-D.SINGLETARY.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,6,616,0,0
2023101505,2023-10-15,1,4,39,HOU,NO,2,10,62,1,0,(4:39) 7-C.STROUD PASS DEEP LEFT TO 85-N.BROWN TO NO 4 FOR 34 YARDS (32-T.MATHIEU).,0,2023,34,UNDER CENTER,PASS,0,1,0,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,38,OPP,0,,0,,0,6,621,0,0
2023101505,2023-10-15,1,3,54,HOU,NO,1,4,96,0,0,(3:54) (SHOTGUN) 19-X.HUTCHINSON LEFT END PUSHED OB AT NO 1 FOR 3 YARDS (20-P.WERNER).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,4,OPP,0,,0,,0,6,666,0,0
2023101505,2023-10-15,1,3,45,HOU,NO,2,1,99,1,0,"(3:45) 7-C.STROUD PASS SHORT RIGHT TO 86-D.SCHULTZ FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,1,OPP,0,,0,,0,6,675,0,0
2023101505,2023-10-15,1,3,41,NO,HOU,1,10,25,0,0,"(3:41) 41-A.KAMARA RIGHT TACKLE TO NO 32 FOR 7 YARDS (5-J.PITRE, 48-C.HARRIS).",0,2023,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,6,679,0,0
2023101505,2023-10-15,1,3,41,HOU,NO,0,0,85,1,0,"15-K.FAIRBAIRN EXTRA POINT IS GOOD, CENTER-46-J.WEEKS, HOLDER-11-C.JOHNSTON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,6,679,0,0
2023101505,2023-10-15,1,3,41,HOU,NO,0,0,100,1,0,TIMEOUT AT 03:41.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,679,0,0
2023101505,2023-10-15,1,3,41,NO,HOU,0,0,65,1,0,"15-K.FAIRBAIRN KICKS 65 YARDS FROM HOU 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,6,679,0,0
2023101505,2023-10-15,1,3,7,NO,HOU,2,3,32,1,0,(3:07) (SHOTGUN) 25-K.MILLER RIGHT TACKLE TO NO 35 FOR 3 YARDS (96-M.COLLINS; 98-S.RANKINS).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,32,OWN,0,,0,,0,6,713,0,0
2023101505,2023-10-15,1,2,34,NO,HOU,1,10,35,0,0,(2:34) (SHOTGUN) 4-D.CARR PASS INCOMPLETE DEEP RIGHT TO 7-T.HILL (53-B.CASHMAN).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,6,746,0,0
2023101505,2023-10-15,1,2,26,NO,HOU,2,10,35,1,0,(2:26) (SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 13-M.THOMAS TO HOU 49 FOR 16 YARDS (5-J.PITRE). HOU-23-E.MURRAY WAS INJURED DURING THE PLAY. HE IS OUT.,0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,6,754,0,0
2023101505,2023-10-15,1,2,15,NO,HOU,0,0,100,1,0,TIMEOUT AT 02:15.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,765,0,0
2023101505,2023-10-15,1,2,2,NO,HOU,1,10,51,0,0,(2:02) (SHOTGUN) 4-D.CARR PASS SHORT MIDDLE TO 13-M.THOMAS TO HOU 41 FOR 8 YARDS (21-S.NELSON).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,6,778,0,0
2023101505,2023-10-15,1,1,28,NO,HOU,2,2,59,1,0,(1:28) 41-A.KAMARA RIGHT END TO HOU 37 FOR 4 YARDS (53-B.CASHMAN; 96-M.COLLINS).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,41,OPP,0,,0,,0,6,812,0,0
2023101505,2023-10-15,1,0,58,NO,HOU,1,10,63,0,0,(:58) (SHOTGUN) 4-D.CARR PASS INCOMPLETE SHORT LEFT TO 22-R.SHAHEED.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,37,OPP,0,,0,,0,6,842,0,0
2023101505,2023-10-15,1,0,54,NO,HOU,2,10,63,0,0,(:54) 41-A.KAMARA LEFT GUARD TO HOU 34 FOR 3 YARDS (98-S.RANKINS).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,37,OPP,0,,0,,0,6,846,0,0
2023101505,2023-10-15,1,0,18,NO,HOU,3,7,66,1,0,"(:18) (SHOTGUN) 4-D.CARR PASS DEEP MIDDLE TO 22-R.SHAHEED FOR 34 YARDS, TOUCHDOWN.",0,2023,34,SHOTGUN,PASS,0,1,0,1,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,6,882,0,0
2023101505,2023-10-15,1,0,13,HOU,NO,1,10,25,0,0,(:13) (SHOTGUN) 31-D.PIERCE LEFT GUARD TO HOU 32 FOR 7 YARDS (56-D.DAVIS).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,6,887,0,0
2023101505,2023-10-15,1,0,13,HOU,NO,0,0,65,1,0,"19-B.GRUPE KICKS 65 YARDS FROM NO 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,6,887,0,0
2023101505,2023-10-15,1,0,13,NO,HOU,0,0,85,1,0,"19-B.GRUPE EXTRA POINT IS GOOD, CENTER-49-Z.WOOD, HOLDER-39-L.HEDLEY.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,6,887,0,0
2023101505,2023-10-15,2,15,0,HOU,NO,2,3,32,1,0,(15:00) (SHOTGUN) 31-D.PIERCE UP THE MIDDLE TO HOU 36 FOR 4 YARDS (20-P.WERNER; 56-D.DAVIS).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,32,OWN,0,,0,,0,6,900,0,0
2023101505,2023-10-15,1,0,0,HOU,NO,0,0,100,1,0,END QUARTER 1,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,900,0,0
2023101505,2023-10-15,2,14,25,HOU,NO,1,10,36,1,0,(14:25) (SHOTGUN) 7-C.STROUD PASS SHORT MIDDLE TO 9-B.JORDAN TO HOU 47 FOR 11 YARDS (23-M.LATTIMORE).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,6,935,0,0
2023101505,2023-10-15,2,13,48,HOU,NO,1,10,47,1,0,(13:48) (SHOTGUN) 22-M.BOONE LEFT END PUSHED OB AT NO 42 FOR 11 YARDS (6-M.MAYE).,0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,47,OWN,0,,0,,0,6,972,0,0
2023101505,2023-10-15,2,13,18,HOU,NO,1,10,58,0,0,(13:18) (SHOTGUN) 31-D.PIERCE LEFT END TO NO 36 FOR 6 YARDS (23-M.LATTIMORE).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,42,OPP,0,,0,,0,6,1002,0,0
2023101505,2023-10-15,2,12,42,HOU,NO,2,4,64,0,0,(12:42) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,6,1038,0,0
2023101505,2023-10-15,2,12,37,HOU,NO,3,4,64,1,0,(12:37) (SHOTGUN) 7-C.STROUD PASS DEEP RIGHT TO 12-N.COLLINS RAN OB AT NO 12 FOR 24 YARDS.,0,2023,24,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,6,1043,0,0
2023101505,2023-10-15,2,11,56,HOU,NO,1,10,88,0,0,"(11:56) 26-D.SINGLETARY RIGHT GUARD TO NO 9 FOR 3 YARDS (99-K.SAUNDERS, 20-P.WERNER).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,12,OPP,0,,0,,0,6,1084,0,0
2023101505,2023-10-15,2,11,17,HOU,NO,2,7,91,0,0,(11:17) (SHOTGUN) 7-C.STROUD PASS SHORT RIGHT TO 26-D.SINGLETARY TO NO 5 FOR 4 YARDS (29-P.ADEBO).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,9,OPP,0,,0,,0,6,1123,0,0
2023101505,2023-10-15,2,10,38,HOU,NO,3,3,95,0,0,(10:38) (SHOTGUN) 7-C.STROUD PASS INCOMPLETE SHORT RIGHT TO 85-N.BROWN (32-T.MATHIEU).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,6,1162,0,0
2023101505,2023-10-15,2,10,30,HOU,NO,4,3,95,0,0,"(10:30) 15-K.FAIRBAIRN 24 YARD FIELD GOAL IS GOOD, CENTER-46-J.WEEKS, HOLDER-11-C.JOHNSTON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,5,OPP,0,,0,,0,6,1170,0,0
2023101505,2023-10-15,2,10,28,HOU,NO,0,0,100,1,0,TIMEOUT AT 10:28.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,1172,0,0
2023101505,2023-10-15,2,10,28,NO,HOU,0,0,65,1,0,15-K.FAIRBAIRN KICKS 65 YARDS FROM HOU 35 TO NO 0. 22-R.SHAHEED TO NO 19 FOR 19 YARDS (43-N.HEWITT).,0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,6,1172,0,0
2023101505,2023-10-15,2,10,24,NO,HOU,1,10,19,0,0,(10:24) 4-D.CARR PASS INCOMPLETE DEEP LEFT TO 12-C.OLAVE. NO-74-J.HURST WAS INJURED DURING THE PLAY. HIS RETURN IS QUESTIONABLE.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,6,1176,0,0
2023101505,2023-10-15,2,10,19,NO,HOU,0,0,100,1,0,TIMEOUT AT 10:19.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,1181,0,0
2023101505,2023-10-15,2,10,19,NO,HOU,2,10,19,0,0,(10:19) (SHOTGUN) 41-A.KAMARA UP THE MIDDLE TO NO 23 FOR 4 YARDS (39-H.TO'OTO'O).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,19,OWN,0,,0,,0,6,1181,0,0
2023101505,2023-10-15,2,9,44,NO,HOU,3,6,23,0,0,(9:44) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 41-A.KAMARA PUSHED OB AT NO 23 FOR NO GAIN (1-J.WARD).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,6,1216,0,0
2023101505,2023-10-15,2,9,13,NO,HOU,4,6,23,0,0,"(9:13) 39-L.HEDLEY PUNTS 42 YARDS TO HOU 35, CENTER-49-Z.WOOD, OUT OF BOUNDS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OWN,0,,0,,0,6,1247,0,0
2023101505,2023-10-15,2,9,7,HOU,NO,0,0,100,1,0,TIMEOUT AT 09:07.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,1253,0,0
2023101505,2023-10-15,2,9,7,HOU,NO,1,10,35,1,0,(9:07) 7-C.STROUD PASS DEEP RIGHT TO 12-N.COLLINS TO NO 37 FOR 28 YARDS (23-M.LATTIMORE).,0,2023,28,UNDER CENTER,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,35,OWN,0,,0,,0,6,1253,0,0
2023101505,2023-10-15,2,8,28,HOU,NO,1,10,63,1,0,(8:28) 26-D.SINGLETARY LEFT TACKLE TO NO 26 FOR 11 YARDS (23-M.LATTIMORE).,0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,37,OPP,0,,0,,0,6,1292,0,0
2023101505,2023-10-15,2,7,48,HOU,NO,1,10,74,0,0,"(7:48) (SHOTGUN) 26-D.SINGLETARY LEFT TACKLE TO NO 19 FOR 7 YARDS (6-M.MAYE, 56-D.DAVIS).",0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,26,OPP,0,,0,,0,6,1332,0,0
2023101505,2023-10-15,2,7,10,HOU,NO,2,3,81,0,0,(7:10) (SHOTGUN) 26-D.SINGLETARY LEFT GUARD TO NO 17 FOR 2 YARDS (20-P.WERNER).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,19,OPP,0,,0,,0,6,1370,0,0
2023101505,2023-10-15,2,6,31,HOU,NO,3,1,83,1,0,(6:31) 26-D.SINGLETARY LEFT GUARD TO NO 14 FOR 3 YARDS (20-P.WERNER).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,17,OPP,0,,0,,0,6,1409,0,0
2023101505,2023-10-15,2,5,52,HOU,NO,1,10,86,0,0,(5:52) 26-D.SINGLETARY RIGHT TACKLE TO NO 10 FOR 4 YARDS (93-N.SHEPHERD; 94-C.JORDAN).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,14,OPP,0,,0,,0,6,1448,0,0
2023101505,2023-10-15,2,5,13,HOU,NO,2,6,90,1,0,(5:13) 31-D.PIERCE RIGHT TACKLE TO NO 2 FOR 8 YARDS (6-M.MAYE; 96-C.GRANDERSON).,0,2023,8,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,10,OPP,0,,0,,0,6,1487,0,0
2023101505,2023-10-15,2,4,28,HOU,NO,1,2,98,0,0,"(4:28) 31-D.PIERCE LEFT GUARD TO NO 5 FOR -3 YARDS (94-C.JORDAN, 32-T.MATHIEU).",0,2023,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,2,OPP,0,,0,,0,6,1532,0,0
2023101505,2023-10-15,2,3,46,HOU,NO,2,5,95,0,0,(3:46) 31-D.PIERCE RIGHT GUARD TO NO 6 FOR -1 YARDS (23-M.LATTIMORE).,0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,5,OPP,0,,0,,0,6,1574,0,0
2023101505,2023-10-15,2,2,59,HOU,NO,0,0,100,1,0,TIMEOUT #1 BY HOU AT 02:59.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,6,1621,0,0
2023101505,2023-10-15,2,2,59,HOU,NO,3,6,94,1,0,"(2:59) (SHOTGUN) 7-C.STROUD PASS SHORT MIDDLE TO 2-R.WOODS FOR 6 YARDS, TOUCHDOWN.",0,2023,6,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,6,OPP,0,,0,,0,6,1621,0,0
2023101505,2023-10-15,2,2,56,NO,HOU,1,10,25,0,0,(2:56) (SHOTGUN) 4-D.CARR PASS SHORT RIGHT TO 7-T.HILL TO NO 31 FOR 6 YARDS (29-M.STEWART).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,6,1624,0,0
2023101505,2023-10-15,2,2,56,HOU,NO,0,0,85,1,0,"15-K.FAIRBAIRN EXTRA POINT IS GOOD, CENTER-46-J.WEEKS, HOLDER-11-C.JOHNSTON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,6,1624,0,0
